case,reference_case,comparison_set,case_is_eligible_reference,eligible_reference_count,angle_group,signed_mean_db,rms_db,max_abs_db,max_abs_freq_hz,max_abs_angle_deg
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,0.8093516215948285,1.1912372764393833,2.9946467553717113,673.4772289856238,60.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,-2.7169470369927784,9.692131388867047,20.946884387581,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,-5.765631553629524,11.623957759470917,20.946884387581,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-compact2,source_cv_recommended_juan_only,False,6,90,-15.614337287296268,15.843286667535413,20.946884387581,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,0_60,0.8544913233195065,1.252398787253666,3.1271093565413324,673.4772289856238,60.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,70_90,-2.7421857258860447,9.835538608357302,20.764372623103803,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,80_90,-5.87641656429756,11.782312199318266,20.764372623103803,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-full2,source_cv_recommended_juan_only,False,6,90,-15.8633538211438,16.061644316565353,20.764372623103803,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,0.6107180014098115,0.9591309764868817,2.380540761101834,635.6778566155772,60.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,-2.1165470464533285,7.846484098747806,15.201324227369604,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,-4.501183291433884,9.414980482522145,15.201324227369604,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-compact3,source_cv_recommended_juan_only,False,6,90,-12.623694244071539,12.713930239810098,15.201324227369604,1069.0784617684071,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,-0.20421310116822014,0.8372570009270938,3.5174815111760367,1132.6491752180323,60.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,-0.24393849523235858,2.519471539184529,10.024233247422764,300.0,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,-0.38665176240882204,2.869899798190625,10.024233247422764,300.0,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,-1.796165908370635,3.4036560936124833,10.024233247422764,300.0,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.23435134488319656,0.6131967610336995,2.980812054796445,1038.6438732073716,60.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,3.147542409631077,4.5905632353262344,11.436200698064024,436.6959548526562,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,4.198725974832179,5.509374784845002,11.436200698064024,436.6959548526562,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,6.849894211291734,7.526624200207893,11.436200698064024,436.6959548526562,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.23423254156958997,0.6142135976465313,2.980864763716042,1069.0784617684071,60.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,3.146162876410204,4.589642971539061,11.436144510893786,436.6959548526562,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,4.197398925207533,5.50818192075458,11.436144510893786,436.6959548526562,90.0
sweep-split-active-surface-compact-annular-dipole-az16-gap30-q3-reg1e-06-svd1e-05,profile-ring-full,source_cv_recommended_juan_only,False,6,90,6.8495493124774,7.525219603601576,11.436144510893786,436.6959548526562,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.414146343515828,2.1816341552081564,5.6505671941647435,635.6778566155772,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.7140202463257594,5.498628557009576,8.738403181492636,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,1.4040827682099546,5.525003236003803,8.738403181492636,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,90,-2.9222184300369602,5.247747070964657,8.738403181492636,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.4592860452405063,2.241309111753263,5.786707590234279,635.6778566155772,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.688781557432493,5.675651421609904,9.260357218788165,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,80_90,1.293297757541916,5.722309764237706,9.260357218788165,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,90,-3.171234963884494,5.616350000669631,9.260357218788165,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,1.215512723330811,1.9917388582006512,5.0854431315903454,617.5813419860953,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,3.3144202368652085,5.368991561585895,13.276351829371897,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,2.668531030405594,5.668302933392451,13.276351829371897,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,90,0.06842461318776702,5.991606848799071,13.276351829371897,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.4005816207527796,1.548633771065524,4.151148279156075,1132.6491752180323,50.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,5.187028788086179,8.122007386894449,29.160204575370265,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,6.783062559430654,9.789254844968147,29.160204575370265,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,10.895952948888672,13.574805868377732,29.160204575370265,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.8391460668041963,1.3114118580418295,3.3560313564690674,582.9191646921635,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.578509692949615,11.942314560349605,27.779967498519582,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,11.368440296671656,14.437878917085074,27.779967498519582,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,19.542013068551043,19.93846317450173,27.779967498519582,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.8390272634905896,1.3113755969556922,3.3560706070117163,582.9191646921635,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.57713015972874,11.942365968029783,27.793358332885468,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,11.367113247047012,14.438056538393676,27.793358332885468,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg1e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,90,19.541668169736706,19.93929346596295,27.793358332885468,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.443555316085494,2.200075989037926,5.911301759067008,713.5242690016327,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.4027425061802186,4.99702112259748,8.970078344644207,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,1.1668169694198023,4.9108067814407335,8.970078344644207,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,90,-2.232583208006482,5.073111306664226,8.970078344644207,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.4886950178101717,2.25691010948825,6.036757139545038,713.5242690016327,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.3775038172869523,5.173858900300608,9.492032381939737,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,80_90,1.0560319587517641,5.114937098065565,9.492032381939737,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,90,-2.4815997418540157,5.433736481272301,9.492032381939737,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,1.2449216959004765,1.9617524410763023,5.219831357461928,693.2116181233638,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,3.0031424967196676,5.087911196466422,13.507510740436949,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,2.4312652316154417,5.4028557709007545,13.507510740436949,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,90,0.7580598352182459,6.324715249052984,13.507510740436949,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.42999059332244494,1.2711648075172752,3.3322083562598124,1132.6491752180323,50.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,4.875751047940638,8.444754827787847,29.331803985459395,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,6.545796760640501,10.241721590745552,29.331803985459395,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,11.585588170919149,14.372687789519285,29.331803985459395,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.8685550393738616,1.3234535576614783,4.264439893396144,1009.0756983044574,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.267231952804075,12.315707456224828,27.990158461662283,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,11.131174497881505,14.91261673976406,27.990158461662283,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,20.231648290581518,20.701348234684193,27.990158461662283,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.8684362360602551,1.323101924220394,4.26167380542671,1009.0756983044574,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.265852419583199,12.315819449305165,28.00354929602817,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,11.129847448256857,14.912890998539668,28.00354929602817,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap24-q3-reg3e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,90,20.231303391767185,20.702189938639936,28.00354929602817,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap24-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.4124590631677492,2.179694634230789,5.642619586745127,635.6778566155772,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap24-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.715048189166407,5.50728888678091,8.73864353308295,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap24-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,1.4046021347185242,5.537934036069189,8.73864353308295,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap24-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,90,-2.9372707472536908,5.2588767659657965,8.73864353308295,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap24-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.4575987648924271,2.2393976453033346,5.7787599828146625,635.6778566155772,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap24-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.68980950027314,5.684413209954175,9.26059757037848,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap24-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,80_90,1.2938171240504859,5.735274193012934,9.26059757037848,1200.0,90.0
